protocol,condition,display_name,condition_type,method,n_train,class_id,label_name,support,precision,recall,f1,held_out_group,n_test,stress_test_note
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,2,1_2,141,0.0,0.0,0.0,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,3,2_1,157,0.0,0.0,0.0,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,4,higher,1775,0.8187269372693727,1.0,0.9003296981993407,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,0,1_1H,110,1.0,0.9181818181818182,0.957345971563981,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,1,1_1T,74,0.6,0.04054054054054054,0.0759493670886076,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,2,1_2,98,0.0,0.0,0.0,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,3,2_1,117,0.0,0.0,0.0,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,4,higher,1238,0.8086218158066623,1.0,0.8941856265799928,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,0,1_1H,116,0.9770114942528736,0.7327586206896551,0.8374384236453203,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,1,1_1T,107,0.9473684210526315,0.6728971962616822,0.7868852459016392,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,2,1_2,177,0.0,0.0,0.0,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,3,2_1,185,0.0,0.0,0.0,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,4,higher,1834,0.8129432624113475,1.0,0.8968215158924205,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,0,1_1H,74,1.0,0.28378378378378377,0.4421052631578947,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,1,1_1T,113,1.0,0.11504424778761062,0.20634920634920637,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,2,1_2,142,0.0,0.0,0.0,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,3,2_1,169,0.0,0.0,0.0,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,4,higher,1872,0.8013698630136986,1.0,0.8897338403041826,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,0,1_1H,90,1.0,0.9111111111111111,0.9534883720930233,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,1,1_1T,93,0.9574468085106383,0.4838709677419355,0.6428571428571429,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,2,1_2,123,0.0,0.0,0.0,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,3,2_1,64,0.0,0.0,0.0,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,4,higher,1096,0.8197456993268512,1.0,0.9009453349773942,W03,1466,none
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6255,0,1_1H,373,1.0,1.0,1.0,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6255,1,1_1T,356,1.0,1.0,1.0,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6255,2,1_2,296,1.0,0.7094594594594594,0.8300395256916996,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6255,3,2_1,351,0.8032036613272311,1.0,0.8908629441624365,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6255,4,higher,5313,1.0,1.0,1.0,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6689,0,1_1H,280,1.0,1.0,1.0,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6689,1,1_1T,313,1.0,1.0,1.0,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6689,2,1_2,442,0.7727272727272727,1.0,0.8717948717948718,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6689,3,2_1,418,1.0,0.6889952153110048,0.8158640226628896,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,balanced_logistic_regression,6689,4,higher,4802,1.0,1.0,1.0,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6255,0,1_1H,373,1.0,1.0,1.0,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6255,1,1_1T,356,1.0,1.0,1.0,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6255,2,1_2,296,1.0,0.7094594594594594,0.8300395256916996,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6255,3,2_1,351,0.8032036613272311,1.0,0.8908629441624365,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6255,4,higher,5313,1.0,1.0,1.0,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6689,0,1_1H,280,1.0,1.0,1.0,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6689,1,1_1T,313,1.0,1.0,1.0,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6689,2,1_2,442,0.7727272727272727,1.0,0.8717948717948718,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6689,3,2_1,418,1.0,0.6889952153110048,0.8158640226628896,wood,6255,descriptive stress-test only; two material groups available
material_grouped,frequency_only,Frequency only,metadata_only,random_forest,6689,4,higher,4802,1.0,1.0,1.0,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6255,0,1_1H,373,0.724373576309795,0.8525469168900804,0.7832512315270936,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6255,1,1_1T,356,0.9833887043189369,0.8314606741573034,0.9010654490106546,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6255,2,1_2,296,0.3685636856368564,0.918918918918919,0.5261121856866537,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6255,3,2_1,351,0.11711711711711711,0.07407407407407407,0.09075043630017451,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6255,4,higher,5313,0.993185007015434,0.93261810653115,0.9619491360900797,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6689,0,1_1H,280,0.50682261208577,0.9285714285714286,0.6557377049180327,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6689,1,1_1T,313,0.6262833675564682,0.9744408945686901,0.7625000000000001,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6689,2,1_2,442,0.3837981407702523,0.6538461538461539,0.48368200836820086,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6689,3,2_1,418,0.7191919191919192,0.8516746411483254,0.7798466593647316,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,balanced_logistic_regression,6689,4,higher,4802,0.9935113551285251,0.8290295710120783,0.9038483369281417,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6255,0,1_1H,373,0.9910979228486647,0.8954423592493298,0.9408450704225353,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6255,1,1_1T,356,0.996969696969697,0.9241573033707865,0.9591836734693877,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6255,2,1_2,296,0.8954703832752613,0.8682432432432432,0.8816466552315608,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6255,3,2_1,351,0.8931623931623932,0.5954415954415955,0.7145299145299144,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6255,4,higher,5313,0.9629158334848209,0.9969885187276492,0.9796560014795634,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6689,0,1_1H,280,0.9953271028037384,0.7607142857142857,0.8623481781376517,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6689,1,1_1T,313,0.9099378881987578,0.9361022364217252,0.9228346456692913,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6689,2,1_2,442,0.8232044198895028,0.6742081447963801,0.7412935323383084,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6689,3,2_1,418,0.759825327510917,0.8325358851674641,0.7945205479452055,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_embedding_only,v6.1 embedding only,embedding_only,random_forest,6689,4,higher,4802,0.9701979995917535,0.9897959183673469,0.9798989794866508,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,0,1_1H,373,1.0,0.8793565683646113,0.9358059914407988,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,1,1_1T,356,0.9937304075235109,0.8904494382022472,0.9392592592592592,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,2,1_2,296,0.39798850574712646,0.9358108108108109,0.5584677419354839,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,3,2_1,351,0.2740740740740741,0.10541310541310542,0.15226337448559674,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,4,higher,5313,0.9994242947610823,0.9802371541501976,0.9897377423033068,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,0,1_1H,280,0.9927797833935018,0.9821428571428571,0.9874326750448832,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,1,1_1T,313,0.9032258064516129,0.9840255591054313,0.9418960244648318,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,2,1_2,442,0.6674259681093394,0.6628959276018099,0.6651532349602725,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,3,2_1,418,0.7416173570019724,0.8995215311004785,0.8129729729729731,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,4,higher,4802,1.0,0.9768846314035818,0.9883071737069419,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6255,0,1_1H,373,1.0,0.9249329758713136,0.9610027855153203,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6255,1,1_1T,356,1.0,0.9325842696629213,0.9651162790697675,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6255,2,1_2,296,0.9054054054054054,0.9054054054054054,0.9054054054054054,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6255,3,2_1,351,0.9730941704035875,0.6182336182336182,0.7560975609756098,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6255,4,higher,5313,0.9672310212998362,1.0,0.9833425874514159,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6689,0,1_1H,280,0.9957446808510638,0.8357142857142857,0.90873786407767,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6689,1,1_1T,313,0.956386292834891,0.9808306709265175,0.9684542586750788,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6689,2,1_2,442,0.8687150837988827,0.7036199095022625,0.7775,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6689,3,2_1,418,0.779510022271715,0.8373205741626795,0.8073817762399077,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_1_frequency_fusion,Frequency + v6.1 embedding,frequency_embedding_fusion,random_forest,6689,4,higher,4802,0.9777187244480785,0.9960433152852978,0.986795956261605,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6255,0,1_1H,373,0.8520286396181385,0.9571045576407506,0.9015151515151515,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6255,1,1_1T,356,0.9762611275964391,0.9241573033707865,0.9494949494949494,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6255,2,1_2,296,0.9163763066202091,0.8885135135135135,0.902229845626072,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6255,3,2_1,351,0.9518072289156626,0.9002849002849003,0.925329428989751,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6255,4,higher,5313,0.982122694768536,0.9823075475249389,0.9822151124494214,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6689,0,1_1H,280,0.87248322147651,0.9285714285714286,0.8996539792387543,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6689,1,1_1T,313,0.9,0.9488817891373802,0.9237947122861586,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6689,2,1_2,442,0.7054794520547946,0.9321266968325792,0.8031189083820662,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6689,3,2_1,418,0.8232662192393736,0.8803827751196173,0.8508670520231213,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,balanced_logistic_regression,6689,4,higher,4802,0.9943429068755439,0.9516867971678468,0.9725473505001064,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6255,0,1_1H,373,0.926509186351706,0.9463806970509383,0.9363395225464192,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6255,1,1_1T,356,0.9939577039274925,0.9241573033707865,0.9577874818049491,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6255,2,1_2,296,0.9959839357429718,0.8378378378378378,0.9100917431192661,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6255,3,2_1,351,0.9748427672955975,0.8831908831908832,0.9267563527653214,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6255,4,higher,5313,0.9767097966728281,0.9945416901938641,0.985545089993472,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6689,0,1_1H,280,0.9960474308300395,0.9,0.9455909943714823,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6689,1,1_1T,313,0.9573770491803278,0.9329073482428115,0.9449838187702265,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6689,2,1_2,442,0.9117647058823529,0.9117647058823529,0.9117647058823528,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6689,3,2_1,418,0.9038461538461539,0.8995215311004785,0.9016786570743405,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,6689,4,higher,4802,0.9811944616656334,0.9887546855476884,0.9849600663831553,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,0,1_1H,373,0.9312977099236641,0.9812332439678284,0.9556135770234987,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,1,1_1T,356,0.9969604863221885,0.9213483146067416,0.9576642335766424,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,2,1_2,296,0.9241379310344827,0.9054054054054054,0.9146757679180887,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,3,2_1,351,0.9577039274924471,0.9031339031339032,0.9296187683284457,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6255,4,higher,5313,0.9857837635615413,0.9919066440805572,0.988835725677831,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,0,1_1H,280,0.9057239057239057,0.9607142857142857,0.9324090121317157,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,1,1_1T,313,0.9837133550488599,0.9648562300319489,0.9741935483870968,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,2,1_2,442,0.822,0.9298642533936652,0.8726114649681529,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,3,2_1,418,0.8606741573033708,0.916267942583732,0.8876013904982618,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,6689,4,higher,4802,0.9995750106247344,0.9795918367346939,0.9894825410180902,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6255,0,1_1H,373,0.9436997319034852,0.9436997319034852,0.9436997319034852,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6255,1,1_1T,356,0.9909638554216867,0.9241573033707865,0.9563953488372093,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6255,2,1_2,296,0.996,0.8412162162162162,0.9120879120879121,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6255,3,2_1,351,0.9719626168224299,0.8888888888888888,0.9285714285714285,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6255,4,higher,5313,0.9772769259190837,0.9956709956709957,0.9863882155509975,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6689,0,1_1H,280,0.9960629921259843,0.9035714285714286,0.9475655430711611,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6689,1,1_1T,313,0.9798657718120806,0.9329073482428115,0.955810147299509,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6689,2,1_2,442,0.9204545454545454,0.916289592760181,0.9183673469387754,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6689,3,2_1,418,0.9240196078431373,0.9019138755980861,0.9128329297820823,wood,6255,descriptive stress-test only; two material groups available
material_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,6689,4,higher,4802,0.9829042224510813,0.9937526030820492,0.9882986434710572,wood,6255,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6255,0,1_1H,373,0.16,0.09651474530831099,0.12040133779264214,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6255,1,1_1T,356,0.1377551020408163,0.07584269662921349,0.09782608695652174,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6255,2,1_2,296,0.03787878787878788,0.016891891891891893,0.023364485981308414,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6255,3,2_1,351,0.08494208494208494,0.06267806267806268,0.0721311475409836,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6255,4,higher,5313,0.8279734558448187,0.9158667419536984,0.8697050938337801,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6689,0,1_1H,280,0.135678391959799,0.19285714285714287,0.1592920353982301,wood,6255,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6689,1,1_1T,313,0.016129032258064516,0.003194888178913738,0.005333333333333333,wood,6255,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6689,2,1_2,442,0.1684652278177458,0.6357466063348416,0.2663507109004739,wood,6255,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6689,3,2_1,418,0.1945945945945946,0.0861244019138756,0.11940298507462689,wood,6255,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,6689,4,higher,4802,0.8987823439878234,0.7378175760099959,0.8103842634949681,wood,6255,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,6255,0,1_1H,373,0.14285714285714285,0.002680965147453083,0.005263157894736842,carbon,6689,descriptive stress-test only; two material groups available
material_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,6255,1,1_1T,356,0.16964285714285715,0.05337078651685393,0.0811965811965812,carbon,6689,descriptive stress-test only; two material groups available
